"(u'$250',)","(u'$69',)","(u'The Martial Arts of Wellness',)","(u'Up to 80% off Healing Classes',)","(u'https://www.groupon.com/deals/the-martial-arts-of-wellness',)","([],)"
"(u'$150',)","(u'$75',)","(u'Nj Martial Arts Koga Ryu Ninjutsu Center',)","(u'Up to 50% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/nj-martial-arts-koga-ryu-ninjutsu-center',)","([],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Lynbrook Long Island',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-lynbrook-long-island',)","([],)"
"(u'$80',)","(u'$40',)","(u'Movement Arts R&D / JC Systema',)","(u'Up to 50% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/movement-arts-r-d-jc-systema',)","([],)"
"(u'$90',)","(u'$15',)","(u'Martial Arts Fitness Kickboxing Centers',)","(u'Up to 86% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/martial-arts-fitness-kickboxing-centers',)","([],)"
"(u'$150',)","(u'$80',)","(u'Warriors Mma',)","(u'Up to 47% off Services',)","(u'https://www.groupon.com/deals/warriors-mma',)","([],)"
"(u'$99',)","(u'$45',)","(u'Aikido Of Summit',)","(u'Up to 55% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/aikido-of-summit',)","([],)"
"(u'$140',)","(u'$63',)","(u'Traditional Okinawan Karate Of Pleasant Valley',)","(u'Up to 55% off Martial Arts',)","(u'https://www.groupon.com/deals/traditional-okinawan-karate-of-pleasant-valley',)","([],)"
"(u'$119',)","(u'$65',)","(u'Dragonfit Martial Arts',)","(u'Up to 45% off Groupon',)","(u'https://www.groupon.com/deals/dragonfit-martial-arts-2',)","([],)"
"(u'$19',)","(u'$10',)","(u'Tri Tkd Inc',)","(u'Up to 47% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/tri-tkd-inc',)","([],)"
"(u'$250',)","(u'$70',)","(u'Xiaolin Martial Arts',)","(u'Up to 72% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/xiaolin-martial-arts',)","([],)"
"(u'$100',)","(u'$50',)","(u'Eagle Taekwondo Academy',)","(u'Up to 50% off Martial Arts / Karate / MMA',)","(u'https://www.groupon.com/deals/eagle-taekwondo-academy-1',)","([],)"
"(u'$189',)","(u'$95',)","(u'Jones Ultimate Mma',)","(u'Up to 50% off Classes',)","(u'https://www.groupon.com/deals/jones-ultimate-mma',)","([],)"
"(u'$165',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/full-element-martial-arts',)","([],)"
"(u'$180',)","(u'$28',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-orange-city',)","([],)"
"(u'$69',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/passaic-bjj-and-boxing-1',)","([],)"
"(u'$175',)","(u'$88',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brazilian-mixed-martial-arts',)","([],)"
"(u'$190',)","(u'$57',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/united-tma',)","([],)"
"(u'$125',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/sweet-spot-golf',)","([],)"
"(u'$250',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/fit-x-6',)","([(u'Upper Vailsburg', u''), (u'Old Great Falls Historic District', u''), (u'Harmon Meadows', u''), (u'Delawanna', u''), (u'South Kearny', u''), (u'Montclair Heights', u''), (u'Delawanna', u'+19739968878'), (u'Forest Hill', u''), (u'Botany Section', u''), (u'North End', u''), (u'Northside', u''), (u'Upper Roseville', u''), (u'Athenia', u''), (u'Forest Hill', u'+19739968878'), (u'Newark', u''), (u'Newark Central Business District', u''), (u'Albion', u''), (u'East Orange', u''), (u'The Heights', u''), (u'Upper West Side', u''), (u'North Ironbound', u''), (u'Hamilton Heights', u''), (u'Hillcrest', u''), (u'Nutley', u'')],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-howard-beach',)","([(u'Monkey Fist MMA', u'+17184087535'), (u'Kickboxing Suffern', u'+17184087535'), (u'Kickboxing Sunset Park', u'+17184087535'), (u'Kickboxing Suffern', u'+15164194218'), (u'Kickboxing Howard Beach', u''), (u'Kickboxing Sunset Park', u'+16467804180')],)"
"(u'$40',)","(u'$20',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/dragon-elite-taekwondo',)","([],)"
"(u'$199',)","(u'$100',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/shim-s-martial-arts-academy',)","([],)"
"(u'$165',)","(u'$87',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/defencelab-lynbrook',)","([],)"
"(u'$99',)","(u'$50',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/web-star-recruits',)","([],)"
"(u'$600',)","(u'$330',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/nypsl',)","([],)"
"(u'$99',)","(u'$35',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/professional-tae-kwon-do-school-2',)","([],)"
"(u'$600',)","(u'$210',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/coney-island-cyclones',)","([],)"
"(u'$500',)","(u'$275',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/movements-n-motion-1',)","([],)"
"(u'$100',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/team-focus-1',)","([],)"
"(u'$230',)","(u'$99',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/silent-thunder-martial-arts',)","([],)"
"(u'$130',)","(u'$56',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ibk-karate-inc',)","([],)"
"(u'$15',)","(u'$8',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/cheer-music-factory',)","([],)"
"(u'$75',)","(u'$40',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ginga-capoeira-usa-1',)","([],)"
"(u'$150',)","(u'$89',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/explosive-training-systems',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-island-park',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-smithtown',)","([],)"
"(u'$90',)","(u'$15',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/kickboxing-nanuet',)","([(u'Kickboxing Nanuet', u''), (u'Kickboxing Nanuet', u'+16467804180')],)"
"(u'$100',)","(u'$49',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/ctm-dreams',)","([],)"
"(u'$760',)","(u'$266',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/central-brooklyn-tennis-1',)","([],)"
"(u'$220',)","(u'$95',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brazilian-capoeira-nyc-1',)","([],)"
"(u'$130',)","(u'$72',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/up-top-martial-arts-academy',)","([],)"
"(u'$150',)","(u'$67',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/eh-fitness',)","([],)"
"(u'$125',)","(u'$56',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/delgado-karate',)","([(u'Van Nest', u'+17189041403')],)"
"(u'$150',)","(u'$83',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/power-moves-gymnastics-and-fitness',)","([(u'Queens Village', u'+13477096788')],)"
"(u'$60',)","(u'$30',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brooklyn-gymnastics-and-dance',)","([],)"
"(u'$215',)","(u'$107',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/push-fitness-of-westchester-inc-6',)","([],)"
"(u'$60',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/junior-sports-nj',)","([],)"
"(u'$150',)","(u'$69',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/wilderness-survival-23',)","([(u'Gansevoort NY', u'+15187822377')],)"
"(u'$150',)","(u'$59',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/wilderness-survival-17',)","([(u'Gansevoort NY', u'+15187822377')],)"
"(u'$189',)","(u'$19',)","(u""Musuko's Champion Factory"",)","(u'Up to 91% off Martial Arts or Fitness Classes',)","(u'https://www.groupon.com/deals/mcf-jits-mansion',)","([(u""Musuko's Champion Factory"", u'+16467031054')],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing West Islip',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-west-islip',)","([(u'Ozone Park', u''), (u'Howard Beach', u''), (u'West Islip', u'+15164194230'), (u'Kickboxing East Islip', u'')],)"
"(u'$120',)","(u'$19.99',)","(u'ARES 500 Soccer',)","(u'Up to 85% off Soccer Lessons for Kids',)","(u'https://www.groupon.com/deals/ares-500-kickboxing-and-martial-arts',)","([(u'Van Cortland Park', u'')],)"
"(u'$125',)","(u'$29',)","(u'Spirit Taekwondo',)","(u'Up to 77% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/spirit-taekwondo',)","([(u'Spirit Taekwondo', u'+17186280555')],)"
"(u'$199',)","(u'$35',)","(u'Sovereign Martial Arts',)","(u'Up to 82% off Martial-Arts or Fitness Classes',)","(u'https://www.groupon.com/deals/sovereign-martial-arts-3',)","([(u'Sovereign Martial Arts', u'+19734509900'), (u'Sovereign Martial Arts', u'+18777623656'), (u'Clifton', u'+18777623656'), (u'Sovereign Martial Arts', u'')],)"
"(u'$125',)","(u'$29',)","(u'Vforce Scientific Fighting Concepts',)","(u'Up to 80% off Street Self-Defense Classes',)","(u'https://www.groupon.com/deals/vforce-scientific-fighting-concepts',)","([(u'Franklin Square', u'+13475513498')],)"
"(u'$189',)","(u'$39',)","(u'Budokan Martial Arts Academy',)","(u'Up to 84% off Kickboxing',)","(u'https://www.groupon.com/deals/budokan-martial-arts-academy',)","([],)"
"(u'$240',)","(u'$119',)","(u'Perfect Your Skills 247',)","(u'Up to 57% off Basketball Training',)","(u'https://www.groupon.com/deals/perfect-your-skills-247-1',)","([],)"
"(u'$120',)","(u'$60',)","(u'Kids in Condition',)","(u""Up to 68% off Kids' Sports Camp"",)","(u'https://www.groupon.com/deals/kids-in-condition',)","([],)"
"(u'$174',)","(u'$49',)","(u'Elite Black Belt Academy',)","(u'Up to 72% off Martial-Arts Program',)","(u'https://www.groupon.com/deals/elite-black-belt-academy-1-3',)","([(u'South Paterson', u'+19736539974')],)"
"(u'$247',)","(u'$124',)","(u'Thedojo',)","(u'Up to 50% off Martial Arts Classes',)","(u'https://www.groupon.com/deals/thedojo',)","([],)"
"(u'$150',)","(u'$53',)","(u'Asian American Martial Arts',)","(u'Up to 65% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/asian-american-martial-arts',)","([],)"
"(u'$100',)","(u'$49',)","(u'Capoeira Performance Arts',)","(u'Up to 51% off Capoeira Classes',)","(u'https://www.groupon.com/deals/capoeira-performance-arts',)","([],)"
"(u'$189',)","(u'$49',)","(u'Legend Shotokan Karate',)","(u'Up to 74% off Karate Classes',)","(u'https://www.groupon.com/deals/legend-shotokan-karate-2',)","([],)"
"(u'$99',)","(u'$45',)","(u'Giron Martial Arts',)","(u'Up to 55% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/giron-martial-arts',)","([],)"
"(u'$99',)","(u'$45',)","(u'Passaic BJJ and Boxing',)","(u'Up to 55% off Martial Arts',)","(u'https://www.groupon.com/deals/passaic-bjj-and-boxing',)","([],)"
"(u'$20',)","(u'$10',)","(u'Elite Skills',)","(u'Up to 52% off Youth Basketball Training',)","(u'https://www.groupon.com/deals/elite-skills-1',)","([(u'P.S. 213', u'+13476961989')],)"
"(u'$130',)","(u'$39',)","(u'ATA Black Belt Academy',)","(u'Up to 70% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/ata-black-belt-academy-1-1',)","([],)"
"(u'$40',)","(u'$25',)","(u""Shin's Tae Kwon Do"",)","(u'Up to 44% off Kickboxing/Self-Defense Classes',)","(u'https://www.groupon.com/deals/shins-tae-kwon-do-martial-arts',)","([],)"
"(u'$100',)","(u'$50',)","(u'CAQ - Gowanus',)","(u'Up to 50% off Martial Arts / Karate / MMA',)","(u'https://www.groupon.com/deals/caq-gowanus',)","([],)"
"(u'$139',)","(u'$39',)","(u'World Class Martial Arts Belleville',)","(u'Up to 73% off Gym Membership',)","(u'https://www.groupon.com/deals/world-class-martial-arts-belleville',)","([(u'Belleville', u'+19738440094')],)"
"(u'$195',)","(u'$35',)","(u'Bill Stevens Karate',)","(u'Up to 82% off Martial Arts',)","(u'https://www.groupon.com/deals/bill-stevens-karate',)","([(u'Riverside', u'+12013277702')],)"
"(u'$129',)","(u'$39',)","(u'Brooklyn Brazilian Jiu Jitsu',)","(u'Up to 72% off Kickboxing Lesson',)","(u'https://www.groupon.com/deals/brooklyn-bjj-1',)","([(u'Brooklyn Brazilian Jiu Jitsu', u'+17183315487')],)"
"(u'$80',)","(u'$24',)","(u'Victory Martial Arts',)","(u'Up to 70% off Groupon',)","(u'https://www.groupon.com/deals/victory-martial-arts-6-12',)","([],)"
"(u'$125',)","(u'$35',)","(u'Krav Maga NJ, LLC',)","(u""Up to 80% off Kids' Krav Maga Classes"",)","(u'https://www.groupon.com/deals/krav-maga-north-jersey-2',)","([(u'Riverside', u'+12017851000')],)"
"(u'$75',)","(u'$29',)","(u'DePasquale Ju-Jitsu',)","(u'Up to 70% off Mixed-Martial Arts Classes',)","(u'https://www.groupon.com/deals/depasquale-ju-jitsu',)","([],)"
"(u'$139',)","(u'$29',)","(u'FSA Martial Arts',)","(u'Up to 81% off Jiu Jitsu or Kung Fu Classes',)","(u'https://www.groupon.com/deals/fsa-martial-arts',)","([(u'Baldwin', u'+15162327976')],)"
"(u'$80',)","(u'$29',)","(u'Perception Sword Academy',)","(u'Up to 64% off Martial-Arts Lessons',)","(u'https://www.groupon.com/deals/perception-sword-academy',)","([],)"
"(u'$110',)","(u'$39',)","(u'Charles Water Karate & Fitness',)","(u'Up to 78% off Karate Classes',)","(u'https://www.groupon.com/deals/charles-water-karate-fitness-1',)","([],)"
"(u'$150',)","(u'$75',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/aikido-kokikai-of-queens-1',)","([],)"
"(u'$69',)","(u'$29',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/vizzio-s-institute-of-martial-arts-1',)","([],)"
"(u'$375',)","(u'$185',)","(u'',)","(u'',)","(u'https://www.groupon.com/deals/brighton-beach-wing-chun-3',)","([(u'Brooklyn', u'+16464740324')],)"
"(u'$675',)","(u'$236',)","(u'Coney Island Cyclones',)","(u'Up to 65% off Sports Camp',)","(u'https://www.groupon.com/deals/coney-island-cyclones-1',)","([],)"
"(u'$75',)","(u'$55',)","(u'BREAKAWAY HOOPS',)","(u'Up to 27% off Sports Camp',)","(u'https://www.groupon.com/deals/breakaway-hoops',)","([],)"
"(u'$200',)","(u'$100',)","(u'United Sports League',)","(u'Up to 50% off Basketball',)","(u'https://www.groupon.com/deals/united-sports-league',)","([],)"
"(u'$180',)","(u'$49',)","(u'Karate World',)","(u'Up to 73% off Martial-Arts Classes',)","(u'https://www.groupon.com/deals/karate-world-2',)","([(u'Karate World - Kenilworth', u'+19082410066')],)"
"(u'$20',)","(u'$10',)","(u'Endless Summer Volleyball',)","(u'Up to 50% off Volleyball Session',)","(u'https://www.groupon.com/deals/endless-summer-volleyball-1',)","([(u'Oceanside', u'+15167641555')],)"
"(u'$205',)","(u'$59',)","(u'Family Martial Arts Center LLC',)","(u'Up to 71% off Karate Classes and Uniform',)","(u'https://www.groupon.com/deals/family-martial-arts-center-llc-2',)","([(u'Family Martial Arts Center', u'+19735753478')],)"
"(u'$165',)","(u'$49',)","(u'New Paltz Karate Academy',)","(u'Up to 71% off Karate Classes for One or Two',)","(u'https://www.groupon.com/deals/new-paltz-karate-academy-1',)","([],)"
"(u'$60',)","(u'$24',)","(u'Longview Academy Of Extreme Martial Arts',)","(u'Up to 60% off Unlimited Martial Arts Classes',)","(u'https://www.groupon.com/deals/longview-academy-of-extreme-martial-arts',)","([],)"
"(u'$110',)","(u'$90',)","(u'JON MANOS GOLF ACADEMY',)","(u'Up to 18% off Golf Lessons',)","(u'https://www.groupon.com/deals/jon-manos-golf-academy',)","([],)"
"(u'$100',)","(u'$30',)","(u'Beacon Jiu-Jitsu',)","(u'Up to 70% off Martial Arts',)","(u'https://www.groupon.com/deals/beacon-jiu-jitsu',)","([],)"
"(u'$90',)","(u'$15',)","(u'Fitness Kickboxing America',)","(u'Up to 86% off Fitness-Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-ozone-park',)","([],)"
"(u'$120',)","(u'$66',)","(u'The Box & Fitness Factory',)","(u'Up to 45% off Boxing Lessons',)","(u'https://www.groupon.com/deals/the-box-fitness-factory',)","([],)"
"(u'$100',)","(u'$35',)","(u'Us Worldwide Soccer',)","(u'Up to 65% off Football Lessons',)","(u'https://www.groupon.com/deals/us-worldwide-soccer',)","([],)"
"(u'$180',)","(u'$69',)","(u'Toshindo Karate & Fitness Center',)","(u'Up to 72% off Karate Classes',)","(u'https://www.groupon.com/deals/toshindo-karate-fitness-center',)","([],)"
"(u'$109',)","(u'$49',)","(u""Union's United Taekwondo Academy"",)","(u'Up to 55% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/union-s-united-taekwondo-academy',)","([],)"
"(u'$588',)","(u'$19',)","(u'e-Careers',)","(u'Up to 97% off Online Bike Maintenance Course',)","(u'https://www.groupon.com/deals/e-careers-1200',)","([],)"
"(u'$95',)","(u'$52',)","(u'Wise Basketball Training',)","(u'Up to 45% off Basketball',)","(u'https://www.groupon.com/deals/wise-basketball-training',)","([],)"
"(u'$60',)","(u'$30',)","(u'Young World Ballers',)","(u'Up to 50% off Basketball',)","(u'https://www.groupon.com/deals/young-world-ballers',)","([],)"
"(u'$300',)","(u'$150',)","(u'RunPainFree',)","(u""Up to 50% off Runner's Training"",)","(u'https://www.groupon.com/deals/runpainfree',)","([],)"
"(u'$125',)","(u'$63',)","(u""Cho's Taekwondo Academy 2"",)","(u'Up to 50% off Martial Arts Lesson',)","(u'https://www.groupon.com/deals/cho-s-taekwondo-academy-2',)","([],)"
"(u'$90',)","(u'$15',)","(u'Kickboxing Suffern',)","(u'Up to 86% off Kickboxing Classes',)","(u'https://www.groupon.com/deals/kickboxing-suffern',)","([],)"
"(u'$200',)","(u'$55',)","(u'Williamsburg Mixed Martial Arts Academy',)","(u'Up to 72% off Boxing Classes',)","(u'https://www.groupon.com/deals/williamsburg-mixed-martial-arts-5',)","([],)"
https://www.groupon.com/deals/piermont-bicycle-connection
https://groupon.com/coupons/stores/gamerewind.nfl.com?c=f5f02de4-f099-4679-8c64-6be21b7628e2&utm_source=groupon_search
https://www.groupon.com/deals/piermont-bicycle-connection
https://groupon.com/coupons/stores/gamerewind.nfl.com?c=f5f02de4-f099-4679-8c64-6be21b7628e2&utm_source=groupon_search
https://www.groupon.com/deals/piermont-bicycle-connection
https://groupon.com/coupons/stores/gamerewind.nfl.com?c=f5f02de4-f099-4679-8c64-6be21b7628e2&utm_source=groupon_search
